Formula,Co,Ti,Zr,Cr,MaxFWHM,Group,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant d electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg d valence electrons,frac s valence electrons,frac d valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,band center,HOMO_energy,LUMO_energy,Co_Ti_product,Ti_Zr_product,Zr_Cr_product,Group_Miedema_deltaH_inter_product,Miedema_deltaH_inter_Miedema_deltaH_amor_product,Miedema_deltaH_amor_Miedema_deltaH_ss_min_product,Miedema_deltaH_ss_min_Yang delta_product,Yang delta_Yang omega_product,Yang omega_APE mean_product,APE mean_Radii local mismatch_product,Radii local mismatch_Radii gamma_product,Radii gamma_Configuration entropy_product,Configuration entropy_Atomic weight mean_product,Atomic weight mean_Total weight_product,Total weight_Lambda entropy_product,Lambda entropy_Electronegativity delta_product,Electronegativity delta_Electronegativity local mismatch_product,Electronegativity local mismatch_VEC mean_product,VEC mean_Mixing enthalpy_product,Mixing enthalpy_Mean cohesive energy_product,Mean cohesive energy_Interant electrons_product,Interant electrons_Interant s electrons_product,Interant s electrons_Interant d electrons_product,Interant d electrons_Shear modulus mean_product,Shear modulus mean_Shear modulus delta_product,Shear modulus delta_Shear modulus local mismatch_product,Shear modulus local mismatch_Shear modulus strength model_product,Shear modulus strength model_mean AtomicWeight_product,mean AtomicWeight_mean Column_product,mean Column_mean Row_product,mean Row_range Number_product,range Number_mean Number_product,mean Number_range AtomicRadius_product,range AtomicRadius_mean AtomicRadius_product,mean AtomicRadius_range Electronegativity_product,range Electronegativity_mean Electronegativity_product,mean Electronegativity_avg s valence electrons_product,avg s valence electrons_avg d valence electrons_product,avg d valence electrons_frac s valence electrons_product,frac s valence electrons_frac d valence electrons_product,frac d valence electrons_mean simul. packing efficiency_product,mean simul. packing efficiency_mean abs simul. packing efficiency_product,mean abs simul. packing efficiency_dist from 1 clusters |APE| < 0.010_product,dist from 1 clusters |APE| < 0.010_dist from 3 clusters |APE| < 0.010_product,dist from 3 clusters |APE| < 0.010_dist from 5 clusters |APE| < 0.010_product,dist from 5 clusters |APE| < 0.010_band center_product,band center_HOMO_energy_product,HOMO_energy_LUMO_energy_product,Co_Ti_Zr_product,All_Miedema_product,Co_Ti_Zr_Cr_product,Yang delta_Yang omega_APE mean_product
Co0.38761324Ti0.0Zr0.23878099Cr0.37360577,0.38761324,0,0.23878099,0.37360577,0.598525222,2,-0.549015328,-0.40873631,-0.26213199,0.097992544,0.825690786,0.004158654,6.276255688,1.154289222,-0.008955663,64.05188667,64.05188667,-0.932634954,0.141063561,0.324933702,6.68527774,21.77807696,4.725786968,15,1,14,81.37318016,0.390258063,17.11151531,-0.07700479,64.05188667,6.68527774,4.23878099,16,28.98333556,0.2,1.416436487,0.55,1.666477186,1.62639423,5.05888351,0.243279979,0.756720021,0.004158654,0.017189574,0.031976194,0.044712034,0.065872226,3.874547069,-0.150673,-0.150673,0,0,0.089209956,-1.098030656,0.224402499,0.107142862,-0.025686981,0.080911541,0.003433762,0.026100774,7.244614292,-0.010337426,-0.573627129,4102.644186,-59.73702837,-0.131560808,0.045836305,2.172272044,145.5924931,102.9185523,70.88680452,15,14,1139.224522,31.7565397,6.677906827,-1.317668637,-4.932302058,428.2046521,28.3374282,67.82049584,463.733369,5.796667112,0.283287297,0.779040068,0.916562452,2.71034888,8.227738951,1.230725075,0.184094831,0.003146936,7.15E-05,0.000549657,0.001429721,0.002945281,0.255225041,-0.58378963,0.022702353,0,-0.058823074,0,0.000336483
Co0.371805842Ti0.0Zr0.237875001Cr0.390319157,0.371805842,0,0.237875001,0.390319157,0.595851316,2,-0.543178931,-0.403291959,-0.258563879,0.09749797,0.847234919,0.003139936,6.243964866,1.154266372,-0.008951335,63.9066892,63.9066892,-0.941665467,0.140231747,0.322653398,6.639667524,21.2833349,4.719254946,15,1,14,82.0847006,0.390301705,17.25039784,-0.077660078,63.9066892,6.639667524,4.237875001,16,28.92141754,0.2,1.417090958,0.55,1.663298535,1.609680843,5.029986681,0.242433953,0.757566047,0.003139936,0.017049661,0.028678356,0.051102708,0.071439758,3.866227375,-0.150673,-0.150673,0,0,0.09284717,-1.086357863,0.219059695,0.104276733,-0.025209453,0.082603685,0.002660263,0.01960565,7.207198675,-0.010332224,-0.572050156,4084.064924,-60.17872236,-0.132051393,0.04524625,2.142311288,141.3142676,100.4414835,70.78882419,15,14,1149.185808,32.03779861,6.732859691,-1.339667236,-4.962998447,424.3191688,28.13808101,67.80600002,462.7426807,5.784283508,0.283418192,0.779400027,0.914814194,2.677379788,8.096673201,1.219439554,0.183659731,0.002378709,5.35E-05,0.000488956,0.001465542,0.003650765,0.276202346,-0.582536077,0.022702353,0,-0.056640924,0,0.00025937
Co0.355878229Ti0.0Zr0.236684047Cr0.407437724,0.355878229,0,0.236684047,0.407437724,0.598834254,2,-0.536026468,-0.396800479,-0.254264931,0.096961428,0.869652463,0.002169863,6.204756425,1.154246671,-0.008934017,63.74947921,63.74947921,-0.950273868,0.139305021,0.319950662,6.594266593,20.76263862,4.712075387,15,1,14,82.82459002,0.389952047,17.36339392,-0.078184723,63.74947921,6.594266593,4.236684047,16,28.85457944,0.2,1.417708696,0.55,1.660187475,1.592562276,5.001704317,0.241507111,0.758492889,0.002169863,0.016917058,0.005411188,0.057274739,0.070362191,3.857917726,-0.150673,-0.150673,0,0,0.096434009,-1.072052936,0.212695559,0.100892446,-0.024653891,0.084322745,0.001887026,0.013463469,7.161819446,-0.01031206,-0.569538953,4063.9961,-60.57946422,-0.132377922,0.044570734,2.109839965,136.9143742,97.83511841,70.68113081,15,14,1159.54426,32.29761844,6.770891006,-1.357552143,-4.984235369,420.3810611,27.93782408,67.78694475,461.673271,5.770915888,0.283541739,0.779739783,0.913103111,2.643951944,7.965525611,1.207947161,0.183181426,0.001645825,3.67E-05,9.15E-05,0.000309924,0.004029976,0.271451546,-0.581284038,0.022702353,0,-0.054081022,0,0.000182969
Co0.651421628Ti0.0Zr0.189344919Cr0.159233453,0.651421628,0,0.189344919,0.159233453,0.460859326,2,-0.452500105,-0.340993476,-0.232938976,0.095959301,0.600924193,-0.016706098,5.433173231,1.155451147,-0.007373488,63.94267727,63.94267727,-0.800753434,0.134148013,0.286374276,7.575575046,23.33516558,4.696003848,15,1,14,74.82842031,0.325786817,11.88231413,-0.051167466,63.94267727,7.575575046,4.189344919,16,28.98378359,0.2,1.395830656,0.55,1.740828935,1.840766547,5.734808499,0.242987039,0.757012961,-0.016706098,0.023695308,0.03104154,0.079025119,0.09542651,4.029440173,-0.204497,-0.204497,0,0,0.030150045,-0.905000211,0.154299584,0.079430671,-0.022352661,0.057664265,-0.010039098,-0.090767123,6.277766244,-0.008519705,-0.471480544,4088.665976,-51.20231838,-0.107419482,0.03841654,2.169449816,176.7772981,109.5820274,70.44005772,15,14,1047.597884,24.37811286,3.871101295,-0.607987907,-3.271784779,484.4025503,31.73669683,67.0295187,463.7405374,5.796756718,0.279166131,0.767706861,0.957455914,3.204459667,10.55644364,1.393484135,0.183944338,-0.012646732,-0.000395856,0.000735539,0.002453061,0.007541091,0.384515415,-0.824008427,0.041819023,0,-0.035942387,0,-0.000963345
Co0.640607319Ti0.0Zr0.192531619Cr0.166861062,0.640607319,0,0.192531619,0.166861062,0.465764173,2,-0.461354633,-0.347965536,-0.234761939,0.096338112,0.608283873,-0.01737205,5.50411736,1.155389006,-0.007493096,63.99266493,63.99266493,-0.807355897,0.134976915,0.290159145,7.536758719,23.47962308,4.699719103,15,1,14,75.00092673,0.330082486,12.17264696,-0.052485089,63.99266493,7.536758719,4.192531619,16,29.00232786,0.2,1.396849377,0.55,1.737398176,1.833138938,5.703619781,0.243226433,0.756773567,-0.01737205,0.023792182,0.03247292,0.078135181,0.096270841,4.022730219,-0.204497,-0.204497,0,0,0.03212603,-0.922709266,0.160535512,0.081689064,-0.022616522,0.05860092,-0.010567138,-0.095617804,6.359396684,-0.00865744,-0.479503163,4095.061164,-51.66485538,-0.108974408,0.039164786,2.186859469,176.960254,110.3476331,70.49578655,15,14,1050.012974,24.75649236,4.017977571,-0.638882465,-3.358660746,482.2972753,31.59809923,67.0805059,464.0372458,5.800465572,0.279369875,0.768267157,0.955568997,3.184892247,10.45552751,1.387271093,0.184067335,-0.013146709,-0.000413319,0.000772602,0.002537277,0.00752214,0.387271623,-0.822636262,0.041819023,0,-0.037687628,0,-0.001018018
Co0.629461563Ti0.0Zr0.195642798Cr0.174895639,0.629461563,0,0.195642798,0.174895639,0.474320053,2,-0.470037552,-0.354750412,-0.236426729,0.096682604,0.616158667,-0.018020557,5.572465939,1.155327124,-0.007611452,64.03739078,64.03739078,-0.814274466,0.135754493,0.293797899,7.497099093,23.60039869,4.703175869,15,1,14,75.19301884,0.334331631,12.46615599,-0.053828307,64.03739078,7.497099093,4.195642798,16,29.01866946,0.2,1.397873342,0.55,1.733919421,1.825104361,5.671994732,0.243441408,0.756558592,-0.018020557,0.023831566,0.039414022,0.077708469,0.096461009,4.015862122,-0.204497,-0.204497,0,0,0.034217072,-0.940075103,0.166746015,0.08387248,-0.022858352,0.059571824,-0.011103522,-0.10041894,6.438021045,-0.008793717,-0.487417505,4100.787418,-52.14401215,-0.110541417,0.039884385,2.202631962,176.9345276,110.9968256,70.54763803,15,14,1052.702264,25.13940466,4.167830268,-0.671032074,-3.447024345,480.0946643,31.45514982,67.13028477,464.2987113,5.803733891,0.279574668,0.768830338,0.953655681,3.164583896,10.35198232,1.380798385,0.184177689,-0.013633607,-0.000429458,0.000939298,0.003062803,0.007495837,0.387374113,-0.821231756,0.041819023,0,-0.039423215,0,-0.001073517
Co0.617979324Ti0.0Zr0.198662833Cr0.183357843,0.617979324,0,0.198662833,0.183357843,0.481913565,2,-0.478500987,-0.361308499,-0.239248942,0.096990742,0.624582468,-0.018648249,5.637889926,1.155265679,-0.00772815,64.07620703,64.07620703,-0.821514068,0.136476013,0.29727149,7.456612306,23.69565016,4.706339095,15,1,14,75.40618934,0.338518266,12.7622395,-0.055195184,64.07620703,7.456612306,4.198662833,16,29.0325433,0.2,1.398900459,0.55,1.730396716,1.816642157,5.639970149,0.243628351,0.756371649,-0.018648249,0.023810526,0.050032859,0.072358303,0.093422721,4.008837151,-0.162391,-0.162391,0,0,0.036426389,-0.957001975,0.172886473,0.086442676,-0.023204932,0.060578717,-0.01164737,-0.105136778,6.513260735,-0.008928067,-0.495190568,4105.760307,-52.6395055,-0.112116965,0.040570428,2.216638249,176.6892765,111.5197647,70.59508642,15,14,1055.686651,25.52637244,4.320251181,-0.704414159,-3.536698048,477.7914338,31.30780095,67.17860533,464.5206928,5.80650866,0.279780092,0.769395252,0.951718194,3.143511623,10.24580754,1.374056625,0.184273577,-0.014105007,-0.000444025,0.001191309,0.003620293,0.00675991,0.374516475,-0.650999074,0.026370837,0,-0.041362906,0,-0.001129687
Co0.60615462Ti0.0Zr0.201575334Cr0.192270046,0.60615462,0,0.201575334,0.192270046,0.488481933,2,-0.48669349,-0.367597584,-0.243075511,0.097260494,0.633592581,-0.019251601,5.700052108,1.155204857,-0.007842763,64.10842923,64.10842923,-0.829079393,0.137136628,0.300560301,7.415313192,23.76353164,4.709171808,15,1,14,75.64203233,0.342625338,13.0602338,-0.056583404,64.10842923,7.415313192,4.201575334,16,29.0436692,0.2,1.399928569,0.55,1.726834156,1.807729954,5.607583238,0.243783358,0.756216642,-0.019251601,0.023726331,0.043036518,0.066702697,0.088317711,4.001656223,-0.162391,-0.162391,0,0,0.038756899,-0.973386979,0.178907351,0.08935397,-0.023641644,0.061623528,-0.012197672,-0.109735129,6.584727878,-0.009059997,-0.502787188,4109.890698,-53.15097756,-0.113697152,0.041217826,2.228748765,176.2140297,111.9065533,70.63757712,15,14,1058.988453,25.91687688,4.474767019,-0.738992483,-3.627473139,475.384081,31.155997,67.22520534,464.6987073,5.808733841,0.279985714,0.769960713,0.949758786,3.12164983,10.13699619,1.367035475,0.184353033,-0.014558381,-0.00045677,0.001021099,0.002870652,0.00589103,0.353417118,-0.649832956,0.026370837,0,-0.043487996,0,-0.001186352
Co0.593981427Ti0.0Zr0.204363351Cr0.201655222,0.593981427,0,0.204363351,0.201655222,0.497608924,2,-0.49455958,-0.373572569,-0.246731578,0.09748988,0.64322817,-0.019826972,5.758608666,1.155144846,-0.007954821,64.13335068,64.13335068,-0.836972745,0.137731438,0.303644137,7.373217579,23.80223399,4.711635818,15,1,14,75.90218986,0.346634475,13.35937757,-0.05799009,64.13335068,7.373217579,4.204363351,16,29.0517579,0.2,1.400955431,0.55,1.723236008,1.798344778,5.574872801,0.243902307,0.756097693,-0.019826972,0.023576523,0.027687794,0.061297647,0.084072393,3.994320364,-0.162391,-0.162391,0,0,0.041210937,-0.989119159,0.184753893,0.092172149,-0.024053832,0.062708237,-0.012753267,-0.114175772,6.652027122,-0.00918897,-0.5101693,4113.08667,-53.67786659,-0.11527746,0.041821344,2.23883429,175.4990501,112.1474582,70.67453728,15,14,1062.630658,26.31031573,4.630820831,-0.774711514,-3.719098806,472.8691487,30.99968577,67.26981362,464.8281264,5.810351579,0.280191086,0.770525487,0.947779804,3.098972476,10.02554339,1.359724338,0.184413972,-0.014991128,-0.000467451,0.000652782,0.001697197,0.00515344,0.335812073,-0.648641678,0.026370837,0,-0.045584619,0,-0.001243314
Co0.581457209Ti0.0Zr0.207009838Cr0.211532953,0.581457209,0,0.207009838,0.211532953,0.508600468,2,-0.502038882,-0.379184993,-0.250184105,0.097677101,0.653524815,-0.020370714,5.813213035,1.155085846,-0.008063787,64.15028512,64.15028512,-0.845188386,0.138255683,0.306502243,7.330351951,23.81009655,4.713693742,15,1,14,76.1881714,0.35052536,13.65871883,-0.059411371,64.15028512,7.330351951,4.207009838,16,29.05652904,0.2,1.401978615,0.55,1.719607339,1.788467047,5.541884904,0.243981061,0.756018939,-0.020370714,0.023359064,0.012692109,0.056307597,0.077338927,3.986832568,-0.162391,-0.162391,0,0,0.043789402,-1.004077765,0.19036561,0.094866058,-0.024437258,0.063834409,-0.013312767,-0.118419298,6.714760094,-0.009314366,-0.517294229,4115.259081,-54.21907594,-0.116852098,0.042375677,2.246769318,174.5363877,112.2335031,70.70540613,15,14,1066.6344,26.7058862,4.787727334,-0.811483215,-3.811256406,470.2441677,30.83886277,67.31215741,464.9044646,5.811305807,0.280395723,0.771088238,0.945784037,3.07546106,9.911478529,1.352114959,0.184454303,-0.015400645,-0.000475841,0.000296476,0.000714662,0.004354769,0.308337353,-0.647425728,0.026370837,0,-0.04762645,0,-0.001300352
Co0.568579104Ti0.0Zr0.209496451Cr0.221924445,0.568579104,0,0.209496451,0.221924445,0.516521478,2,-0.509065728,-0.384382543,-0.253397404,0.097820264,0.664522966,-0.02087891,5.863499797,1.155028068,-0.00816909,64.15849309,64.15849309,-0.853721158,0.138704339,0.309112834,7.28674441,23.78544997,4.71530531,15,1,14,76.5016067,0.354276251,13.95720119,-0.060842275,64.15849309,7.28674441,4.209496451,16,29.05768053,0.2,1.402995512,0.55,1.715953574,1.778075555,5.508668855,0.244015085,0.755984915,-0.02087891,0.023072265,0.009455512,0.050668805,0.072866229,3.979195919,-0.150673,-0.150673,0,0,0.046492384,-1.018131455,0.195675979,0.097401539,-0.024787401,0.065003812,-0.013874515,-0.122423485,6.77250684,-0.009435529,-0.524116536,4116.312236,-54.77346301,-0.118414829,0.042875291,2.252426212,173.3184946,112.1556585,70.72957965,15,14,1071.022494,27.10270244,4.944704917,-0.849187879,-3.903548708,467.5065409,30.67352473,67.35194322,464.9228884,5.811536106,0.280599102,0.771647532,0.943774466,3.051095104,9.794829432,1.344198298,0.184471723,-0.015784141,-0.000481724,0.00021816,0.0004791,0.003692045,0.289949,-0.599557387,0.022702353,0,-0.049583785,0,-0.001357209
Co0.555347516Ti0.0Zr0.211804544Cr0.23284794,0.555347516,0,0.211804544,0.23284794,0.523657285,2,-0.515569189,-0.389109343,-0.25633261,0.097917606,0.676261199,0.022365509,5.909097878,1.154971734,-0.008270097,64.15724595,64.15724595,-0.862559434,0.139072463,0.311453549,7.24243346,23.72678138,4.716430549,15,1,14,76.8440189,0.357863642,14.25357348,-0.062268715,64.15724595,7.24243346,4.211804544,16,29.05491525,0.2,1.404003306,0.55,1.712280954,1.76715206,5.4752814,0.243999765,0.756000235,0.022365509,0.022365509,0.024684262,0.045446831,0.069323262,3.971415362,-0.150673,-0.150673,0,0,0.049318252,-1.031138377,0.200612788,0.099741413,-0.025099476,0.066217878,0.015124926,0.132159982,6.824841026,-0.009551728,-0.530586651,4116.152208,-55.33943774,-0.119958265,0.043314612,2.255681601,171.8396353,111.9057165,70.74645824,15,14,1075.816265,27.49968045,5.100835714,-0.887551701,-3.994989246,464.6545848,30.50371416,67.3888727,464.878644,5.81098305,0.280800661,0.772201818,0.941754525,3.025860815,9.675654805,1.335967373,0.18446388,0.01690833,0.000500216,0.000552076,0.001121821,0.003150523,0.275311467,-0.598385067,0.022702353,0,-0.0514236,0,0.001480997
Co0.541762643Ti0.0Zr0.213918157Cr0.2443192,0.541762643,0,0.213918157,0.2443192,0.533783157,2,-0.521477859,-0.393309808,-0.258949256,0.097967861,0.688774328,0.020911121,5.949680423,1.154917035,-0.008366142,64.14591899,64.14591899,-0.871681815,0.139355933,0.313503762,7.197451615,23.63292532,4.717035204,15,1,14,77.2167177,0.361264462,14.54647433,-0.063679874,64.14591899,7.197451615,4.213918157,16,29.04797844,0.2,1.404999591,0.55,1.70859479,1.7556808,5.441770815,0.243930893,0.756069107,0.020911121,0.021222922,0.026285509,0.042434962,0.064507051,3.963495165,-0.150673,-0.150673,0,0,0.052264313,-1.042955719,0.205102357,0.101847282,-0.025368705,0.067477748,0.014403043,0.124414485,6.871387273,-0.0096622,-0.536653879,4114.698923,-55.91483107,-0.121474032,0.043688609,2.256428156,170.0968365,111.4773407,70.75552806,15,14,1081.034048,27.89565595,5.255124216,-0.926317648,-4.084804021,461.6871483,30.32947204,67.42269051,464.7676551,5.809595688,0.280999918,0.772749775,0.939727134,2.999747067,9.554012538,1.327416015,0.184428612,0.015810252,0.000443795,0.000557855,0.001115425,0.002737354,0.255673386,-0.597191707,0.022702353,0,-0.053111103,0,0.001411035
Co0.527829487Ti0.0Zr0.215817331Cr0.256353182,0.527829487,0,0.215817331,0.256353182,0.539628725,2,-0.526710181,-0.396920808,-0.261203166,0.097969307,0.702102952,0.019473006,5.984853496,1.154864215,-0.008456493,64.12376397,64.12376397,-0.881069611,0.13954971,0.315239737,7.151853799,23.50261354,4.717077813,15,1,14,77.62114942,0.364452358,14.83430337,-0.065066671,64.12376397,7.151853799,4.215817331,16,29.03656576,0.2,1.405981125,0.55,1.704902768,1.743646818,5.408206981,0.243803476,0.756196524,0.019473006,0.02027302,0.02872861,0.043272128,0.060071417,3.955443041,-0.150673,-0.150673,0,0,0.05532546,-1.053420361,0.209062231,0.103676972,-0.025589893,0.06878454,0.013672055,0.116543091,6.911693138,-0.009766101,-0.542262167,4111.857106,-56.49749976,-0.122953009,0.043991614,2.254548508,168.0872559,110.8636569,70.75616719,15,14,1086.696092,28.28921095,5.406396847,-0.965218742,-4.172319877,458.603785,30.15090919,67.4530773,464.5850521,5.807313151,0.281196225,0.773289619,0.937696522,2.972748286,9.430002894,1.318539662,0.184363341,0.01472542,0.000394777,0.000582416,0.001243148,0.002599418,0.237609069,-0.595978469,0.022702353,0,-0.054607716,0,0.001339442
Co0.513553645Ti0.0Zr0.217487598Cr0.268958757,0.513553645,0,0.217487598,0.268958757,0.548028096,2,-0.531187914,-0.399882734,-0.2630498,0.097921107,0.716277374,0.018054544,6.01431029,1.154813458,-0.008540394,64.09025217,64.09025217,-0.890687327,0.139650324,0.316641426,7.105685739,23.3351793,4.716528893,15,1,14,78.05828309,0.367402999,15.11534683,-0.066419653,64.09025217,7.105685739,4.217487598,16,29.0204625,0.2,1.406945457,0.55,1.701210895,1.731041243,5.374644496,0.243613538,0.756386462,0.018054544,0.019371037,0.021787636,0.038639702,0.0579363,3.947265869,-0.150673,-0.150673,0,0,0.058495194,-1.062375829,0.212412876,0.105189073,-0.025758128,0.070138674,0.012932062,0.108585631,6.945406461,-0.009862562,-0.547356004,4107.560423,-57.08437541,-0.124384774,0.044219078,2.249954463,165.8124508,110.0610474,70.74793339,15,14,1092.815963,28.67884733,5.553423761,-1.003956085,-4.256852284,455.4051908,29.96814148,67.47980157,464.3274,5.804092501,0.281389091,0.773820002,0.935665992,2.944866222,9.303731289,1.309336161,0.184265982,0.013656213,0.000349735,0.000422049,0.000841868,0.002238641,0.228689979,-0.59474639,0.022702353,0,-0.055875164,0,0.001266322
Co0.498942577Ti0.0Zr0.218913129Cr0.282144294,0.498942577,0,0.218913129,0.282144294,0.550636029,2,-0.534827554,-0.402132301,-0.264442869,0.097822256,0.731332199,0.01665954,6.037719196,1.154764963,-0.008617054,64.04481439,64.04481439,-0.900499508,0.13965401,0.317687702,7.059001473,23.13001839,4.715356575,15,1,14,78.52912507,0.370090981,15.38773097,-0.067728533,64.04481439,7.059001473,4.218913129,16,28.9994378,0.2,1.407889841,0.55,1.697526034,1.717855706,5.341145767,0.243356757,0.756643243,0.01665954,0.018835317,0.005939356,0.033014539,0.058294833,3.938971785,-0.150673,-0.150673,0,0,0.06176509,-1.069655107,0.215071435,0.10634102,-0.025868398,0.071540566,0.012183658,0.100585625,6.972146581,-0.009950672,-0.551877644,4101.73825,-57.67232387,-0.125758367,0.044366361,2.242557956,163.2748339,109.0662843,70.73034862,15,14,1099.407751,29.06292094,5.694860451,-1.042188448,-4.337661339,452.0924391,29.78131399,67.50261006,463.9910047,5.799887559,0.281577968,0.774339412,0.933639319,2.916104784,9.175317732,1.299803912,0.184134246,0.012605328,0.000313788,0.00011187,0.000196085,0.001924577,0.229621702,-0.593496696,0.022702353,0,-0.056874107,0,0.001191833
Co0.484007222Ti0.0Zr0.220080844Cr0.295911934,0.484007222,0,0.220080844,0.295911934,0.554465737,2,-0.537546099,-0.403607381,-0.26533583,0.097672201,0.747295206,0.015291516,6.054788606,1.154718905,-0.008685654,63.98701342,63.98701342,-0.910459345,0.139557836,0.318359223,7.011859978,22.88695226,4.713535909,15,1,14,79.03431462,0.37249184,15.64942176,-0.068982448,63.98701342,7.011859978,4.220080844,16,28.97331517,0.2,1.408811766,0.55,1.69385491,1.704088066,5.307771912,0.243029392,0.756970608,0.015291516,0.018390724,0.019832915,0.03914924,0.058707377,3.93057022,-0.150673,-0.150673,0,0,0.065124548,-1.075092198,0.216957573,0.107091499,-0.025915934,0.072989967,0.011427277,0.092586896,6.991578871,-0.010029488,-0.55576903,4094.337886,-58.25757431,-0.127061736,0.044429524,2.232290296,160.4801046,107.8784713,70.70303863,15,14,1106.480405,29.43963731,5.829281913,-1.079535423,-4.413980829,448.6679785,29.59061597,67.5212935,463.5730427,5.794663034,0.281762353,0.774846471,0.931620201,2.886477938,9.044910772,1.28994458,0.183966107,0.011575228,0.000281222,0.000364742,0.000776444,0.002298349,0.230753468,-0.592230807,0.022702353,0,-0.057566618,0,0.001116127
Co0.468762488Ti0.0Zr0.220979404Cr0.310258108,0.468762488,0,0.220979404,0.310258108,0.557624161,2,-0.539261084,-0.404246894,-0.265682538,0.097470665,0.764189313,0.013953952,6.065251285,1.154675449,-0.00874535,63.91650787,63.91650787,-0.920511785,0.139359432,0.318637906,6.964328656,22.60615334,4.71104684,15,1,14,79.57418739,0.374581976,15.89823662,-0.070170028,63.91650787,6.964328656,4.220979404,16,28.94195793,0.2,1.409708786,0.55,1.690204544,1.689741892,5.274586764,0.242628109,0.757371891,0.013953952,0.017981439,0.02165084,0.041350806,0.058160898,3.922072351,-0.150673,-0.150673,0,0,0.068560652,-1.078522167,0.217994618,0.107401341,-0.025896254,0.074486041,0.010663461,0.084634223,7.003396749,-0.010098041,-0.558972255,4085.319979,-58.83589875,-0.128282,0.044405198,2.219099103,157.4366815,106.4986473,70.6657026,15,14,1114.038623,29.80705637,5.955192891,-1.115579706,-4.485023137,445.1355674,29.39628782,67.53567046,463.0713268,5.788391586,0.281941757,0.775339832,0.929612499,2.856009424,8.912690218,1.279763012,0.18375971,0.010568331,0.000250912,0.000389313,0.00089528,0.002405,0.228111248,-0.590950407,0.022702353,0,-0.057917363,0,0.001039375
Co0.453226917Ti0.0Zr0.221599668Cr0.325173415,0.453226917,0,0.221599668,0.325173415,0.555507165,2,-0.53989289,-0.403992519,-0.265438423,0.097217683,0.782032049,0.012650167,6.068872538,1.154634736,-0.008795299,63.8330678,63.8330678,-0.930593628,0.139057087,0.318507432,6.916481415,22.28816614,4.707875092,15,1,14,80.14875119,0.376339375,16.13188342,-0.071279671,63.8330678,6.916481415,4.221599668,16,28.90527544,0.2,1.410578604,0.55,1.686582031,1.674826585,5.24165483,0.242150088,0.757849912,0.012650167,0.017605066,0.038123668,0.043633277,0.056330001,3.913490804,-0.150673,-0.150673,0,0,0.072058321,-1.07978578,0.218112688,0.107235137,-0.025805308,0.076027344,0.009892836,0.076772249,7.007331042,-0.010155358,-0.561430915,4074.660544,-59.40264615,-0.129405639,0.044290716,2.202950731,154.1556869,104.9299022,70.61812638,15,14,1122.082517,30.16313095,6.071062928,-1.149875341,-4.550000062,441.5002271,29.19861565,67.54559469,462.484407,5.781055088,0.282115721,0.775818232,0.927620117,2.824732424,8.778862859,1.26926718,0.183513423,0.009586928,0.000222707,0.00067117,0.001663461,0.002457863,0.220446942,-0.5896574,0.022702353,0,-0.057895488,0,0.000961759
Co0.437418709Ti0.0Zr0.221938665Cr0.340642626,0.437418709,0,0.221938665,0.340642626,0.559943825,2,-0.539371209,-0.402793623,-0.264562375,0.096914036,0.800831344,0.011382207,6.065510941,1.154596838,-0.008834686,63.7367029,63.7367029,-0.940627665,0.138650624,0.317955885,6.868378797,21.93408066,4.704019555,15,1,14,80.75751822,0.37774657,16.34808904,-0.07230045,63.7367029,6.868378797,4.221938665,16,28.86327477,0.2,1.411419864,0.55,1.682992357,1.659357374,5.209021423,0.241593748,0.758406252,0.011382207,0.017258783,0.020226212,0.036777716,0.056715246,3.904836681,-0.150673,-0.150673,0,0,0.07560177,-1.078742419,0.217255283,0.106564037,-0.025639807,0.077611798,0.009115228,0.069038903,7.003219752,-0.0102005,-0.563093741,4062.367296,-59.95250605,-0.130418613,0.044084782,2.183841457,150.6515745,103.1783443,70.56029333,15,14,1130.605255,30.50587552,6.17543456,-1.181974195,-4.608192306,437.7678188,28.99787401,67.55101864,461.8123963,5.772654953,0.282283973,0.776280925,0.925645796,2.792685777,8.64362811,1.258467007,0.183226209,0.008632337,0.000196443,0.00034908,0.000743874,0.002085857,0.221463772,-0.588353457,0.022702353,0,-0.057477574,0,0.000883394
