Co,Ti,Zr,Cr,Formula,composition,Weight Fraction,Atomic Fraction,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010
0.5,0.15,0.05,0.3,Co0.5Ti0.15000000000000002Zr0.05Cr0.30000000000000004,Co0.5 Ti0.15 Zr0.05 Cr0.3,Co0.5187171437724024 Ti0.12639447184708172 Zr0.08029337748189903 Cr0.2745950068986168 ,Co0.5Ti0.15000000000000002Zr0.05Cr0.30000000000000004,0.06528598,1.088814073,-0.007694498,3.93,1.156037248,-0.009495586,56.8066775,56.8066775,-2.22782933,0.112929477,0.265125,7.1,16.88,4.465,17,1,0,16,0,80.828,0.341728393,14.6386,-0.062588244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8066775,7.1,4.05,18,26,0.2,1.3825,0.55,1.7355,1.7,0,5.4,0,0.23943662,0,0.76056338,0,-0.007694498,0.021063201,0.084779125,0.088987029,0.095142855
0.5,0.15,0.1,0.25,Co0.5Ti0.15000000000000002Zr0.1Cr0.25,Co0.5 Ti0.15 Zr0.1 Cr0.25,Co0.5014048657117348 Ti0.1221760335937511 Zr0.15522714310563784 Cr0.22119195758887616 ,Co0.5Ti0.15000000000000002Zr0.1Cr0.25,0.078702756,0.931069404,-0.008734256,4.94,1.155427094,-0.010043093,58.7680725,58.7680725,-1.621390459,0.128414469,0.303375,7,20.85,4.5725,17,1,0,16,0,76.7,0.366578138,14.973,-0.069591912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7680725,7,4.1,18,26.8,0.2,1.39,0.55,1.719,1.75,0,5.25,0,0.25,0,0.75,0,-0.008734256,0.022708885,0.056242913,0.074815188,0.082344341
0.5,0.15,0.15,0.2,Co0.5Ti0.15000000000000002Zr0.15000000000000002Cr0.2,Co0.5 Ti0.15 Zr0.15 Cr0.2,Co0.48521086571358457 Ti0.11823008327876415 Zr0.22532059909795854 Cr0.17123845190969278 ,Co0.5Ti0.15000000000000002Zr0.15000000000000002Cr0.2,0.088456142,0.808059813,0.020162552,5.81,1.154822856,-0.010289383,60.7294675,60.7294675,-1.315022973,0.141688467,0.335625,6.9,24.58,4.68,17,1,0,16,0,72.572,0.385840292,14.8946,-0.073190774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.7294675,6.9,4.15,18,27.6,0.2,1.3975,0.55,1.7025,1.8,0,5.1,0,0.260869565,0,0.739130435,0,0.020162552,0.021075786,0.017496355,0.044238179,0.056276593
0.5,0.15,0.2,0.15,Co0.5Ti0.15000000000000002Zr0.2Cr0.15000000000000002,Co0.5 Ti0.15 Zr0.2 Cr0.15,Co0.4700301818307253 Ti0.11453104509449046 Zr0.2910280585149072 Cr0.12441071455987705 ,Co0.5Ti0.15000000000000002Zr0.2Cr0.15000000000000002,0.095764205,0.706639038,0.010016995,6.54,1.154224446,-0.010289383,62.6908625,62.6908625,-1.121974307,0.153274007,0.361875,6.8,28.07,4.7875,17,1,0,16,0,68.444,0.398390654,14.4034,-0.074394219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6908625,6.8,4.2,18,28.4,0.2,1.405,0.55,1.686,1.85,0,4.95,0,0.272058824,0,0.727941176,0,0.010016995,0.017933606,0.053104324,0.057162067,0.059241623
0.5,0.15,0.25,0.1,Co0.5Ti0.15000000000000002Zr0.25Cr0.1,Co0.5 Ti0.15 Zr0.25 Cr0.1,Co0.45577058929458114 Ti0.11105644686885066 Zr0.35274870332254066 Cr0.08042426051402769 ,Co0.5Ti0.15000000000000002Zr0.25Cr0.1,0.101239274,0.617319954,-0.000125867,7.13,1.153631775,-0.010043093,64.6522575,64.6522575,-0.979872238,0.163476498,0.382125,6.7,31.32,4.895,17,1,0,16,0,64.316,0.402119324,13.4994,-0.073394424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6522575,6.7,4.25,18,29.2,0.2,1.4125,0.55,1.6695,1.9,0,4.8,0,0.28358209,0,0.71641791,0,-0.000125867,0.016461851,0.049390752,0.051600002,0.057389696
0.5,0.15,0.3,0.05,Co0.5Ti0.15000000000000002Zr0.30000000000000004Cr0.05,Co0.5 Ti0.15 Zr0.3 Cr0.05,Co0.44235072532616343 Ti0.10778646314282196 Zr0.41083470088958124 Cr0.03902811064143345 ,Co0.5Ti0.15000000000000002Zr0.30000000000000004Cr0.05,0.105241262,0.53177218,0.007214896,7.58,1.153044758,-0.009495586,66.6136525,66.6136525,-0.857333273,0.172485889,0.396375,6.6,34.33,5.0025,17,1,0,16,0,60.188,0.393231145,12.1826,-0.070332297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.05,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6136525,6.6,4.3,18,30,0.2,1.42,0.55,1.653,1.95,0,4.65,0,0.295454545,0,0.704545455,0,0.007214896,0.015280978,0.047729514,0.054265033,0.060563531
0.5,0.15,0.35,0,Co0.5Ti0.15000000000000002Zr0.35000000000000003Cr0.0,Co0.5 Ti0.15 Zr0.35,Co0.42969853575383954 Ti0.10470353666178649 Zr0.46559792758437385 ,Co0.5Ti0.15000000000000002Zr0.35000000000000003,0.108001311,0.429643853,0.000198265,7.89,1.15246331,-0.008302189,68.5750475,68.5750475,-0.711761572,0.180423075,0.404625,6.5,37.1,5.11,11,0,0,11,0,56.06,0.364423938,10.453,-0.065291017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5750475,6.5,4.35,18,30.8,0.2,1.4275,0.55,1.6365,2,0,4.5,0,0.307692308,0,0.692307692,0,0.000198265,0.011851871,0.023570226,0.058385844,0.077658955
0.5,0.2,0,0.3,Co0.5Ti0.2Zr0.0Cr0.30000000000000004,Co0.5 Ti0.2 Cr0.3,Co0.5392977640305331 Ti0.17521239817966444 Cr0.2854898377898025 ,Co0.5Ti0.2Cr0.30000000000000004,0.04946674,1.079142855,-0.003948677,3.17,1.080740676,-0.008560535,54.6388275,54.6388275,-3.498439232,0.104712283,0.2485,7.1,15.28,4.395,15,1,0,14,0,81.088,0.335460389,14.3916,-0.056384028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6388275,7.1,4,5,25.1,0.05,1.375,0.34,1.746,1.7,0,5.4,0,0.23943662,0,0.76056338,0,-0.003948677,0.018795541,0.09258201,0.099024375,0.121794869
0.5,0.2,0.05,0.25,Co0.5Ti0.2Zr0.05Cr0.25,Co0.5 Ti0.2 Zr0.05 Cr0.25,Co0.5206092166863832 Ti0.16914067784804201 Zr0.08058625564590316 Cr0.22966384981967164 ,Co0.5Ti0.2Zr0.05Cr0.25,0.067612335,0.96522111,-0.001884038,4.26,1.155775023,-0.009684325,56.6002225,56.6002225,-2.118446385,0.121350055,0.2885,7,19.3,4.5025,17,1,0,16,0,76.96,0.360490452,14.752,-0.065259253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6002225,7,4.05,18,25.9,0.2,1.3825,0.55,1.7295,1.75,0,5.25,0,0.25,0,0.75,0,-0.001884038,0.023312664,0.044031529,0.079303738,0.092567424
0.5,0.2,0.1,0.2,Co0.5Ti0.2Zr0.1Cr0.2,Co0.5 Ti0.2 Zr0.1 Cr0.2,Co0.5031725344676485 Ti0.16347567585543551 Zr0.15577438584239928 Cr0.1775774038345167 ,Co0.5Ti0.2Zr0.1Cr0.2,0.079897198,0.844651448,-0.012438959,5.21,1.155167416,-0.010148129,58.5616175,58.5616175,-1.589728164,0.135421286,0.3225,6.9,23.08,4.61,17,1,0,16,0,72.832,0.379850451,14.6996,-0.070276083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5616175,6.9,4.1,18,26.7,0.2,1.39,0.55,1.713,1.8,0,5.1,0,0.260869565,0,0.739130435,0,-0.012438959,0.023689011,0.034992711,0.054128848,0.064732167
0.5,0.2,0.15,0.15,Co0.5Ti0.2Zr0.15000000000000002Cr0.15000000000000002,Co0.5 Ti0.2 Zr0.15 Cr0.15,Co0.4868660081981213 Ti0.15817785011940705 Zr0.22608920862952753 Cr0.12886693305294414 ,Co0.5Ti0.2Zr0.15000000000000002Cr0.15000000000000002,0.088890015,0.741515855,0.016645022,6.02,1.154565687,-0.010289383,60.5230125,60.5230125,-1.302217024,0.147607932,0.3505,6.8,26.62,4.7175,17,1,0,16,0,68.704,0.39244001,14.2344,-0.072542225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5230125,6.8,4.15,18,27.5,0.2,1.3975,0.55,1.6965,1.85,0,4.95,0,0.272058824,0,0.727941176,0,0.016645022,0.019942932,0.017496355,0.042289566,0.050219283
0.5,0.2,0.25,0.05,Co0.5Ti0.2Zr0.25Cr0.05,Co0.5 Ti0.2 Zr0.25 Cr0.05,Co0.45723067068642675 Ti0.1485496281933955 Zr0.35387874951204157 Cr0.04034095160813615 ,Co0.5Ti0.2Zr0.25Cr0.05,0.100604816,0.561796557,-0.003623737,7.22,1.153379509,-0.009684325,64.4458025,64.4458025,-0.956823453,0.16770307,0.3885,6.6,32.98,4.9325,17,1,0,16,0,60.448,0.387231168,12.0656,-0.069681628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.05,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4458025,6.6,4.25,18,29.1,0.2,1.4125,0.55,1.6635,1.95,0,4.65,0,0.295454545,0,0.704545455,0,-0.003623737,0.015629579,0.041386021,0.05436085,0.05964323
0.5,0.2,0.3,0,Co0.5Ti0.2Zr0.30000000000000004Cr0.0,Co0.5 Ti0.2 Zr0.3,Co0.4437259605782943 Ti0.1441620842379322 Zr0.41211195518377364 ,Co0.5Ti0.2Zr0.30000000000000004,0.104184222,0.456864762,0.003803026,7.61,1.152794889,-0.008560535,66.4071975,66.4071975,-0.788673062,0.175989214,0.3985,6.5,35.8,5.04,11,0,0,11,0,56.32,0.358319513,10.362,-0.06483594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4071975,6.5,4.3,18,29.9,0.2,1.42,0.55,1.647,2,0,4.5,0,0.307692308,0,0.692307692,0,0.003803026,0.011819192,0.047140452,0.051616732,0.068510949
0.5,0.25,0,0.25,Co0.5Ti0.25Zr0.0Cr0.25,Co0.5 Ti0.25 Cr0.25,Co0.5413432512058886 Ti0.21984619538676178 Cr0.23881055340734963 ,Co0.5Ti0.25Cr0.25,0.053227755,0.932238509,-0.01089355,3.5,1.080605545,-0.008644238,54.4323725,54.4323725,-3.051057876,0.113838465,0.271875,7,17.75,4.4325,15,1,0,14,0,77.22,0.354345864,14.505,-0.058610716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4323725,7,4,5,25,0.05,1.375,0.34,1.74,1.75,0,5.25,0,0.25,0,0.75,0,-0.01089355,0.021013615,0.133630621,0.139594708,0.144994068
0.5,0.25,0.05,0.2,Co0.5Ti0.25Zr0.05Cr0.2,Co0.5 Ti0.25 Zr0.05 Cr0.2,Co0.5225151431849273 Ti0.21219986765381477 Zr0.08088127823699669 Cr0.18440371092426128 ,Co0.5Ti0.25Zr0.05Cr0.2,0.06952282,0.857879506,-0.005590641,4.53,1.155513895,-0.009684325,56.3937675,56.3937675,-2.003616461,0.128837478,0.307625,6.9,21.58,4.54,17,1,0,16,0,73.092,0.373812876,14.4786,-0.065414956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3937675,6.9,4.05,18,25.8,0.2,1.3825,0.55,1.7235,1.8,0,5.1,0,0.260869565,0,0.739130435,0,-0.005590641,0.02429089,0.044031529,0.064517522,0.078438682
0.5,0.25,0.1,0.15,Co0.5Ti0.25Zr0.1Cr0.15000000000000002,Co0.5 Ti0.25 Zr0.1 Cr0.15,Co0.5049527109105385 Ti0.2050675465088457 Zr0.15632550076439253 Cr0.1336542418162232 ,Co0.5Ti0.25Zr0.1Cr0.15000000000000002,0.080801154,0.761730916,0.023264016,5.42,1.154908817,-0.010043093,58.3551625,58.3551625,-1.538269279,0.141700818,0.337375,6.8,25.17,4.6475,17,1,0,16,0,68.964,0.386446768,14.0394,-0.069082559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3551625,6.8,4.1,18,26.6,0.2,1.39,0.55,1.707,1.85,0,4.95,0,0.272058824,0,0.727941176,0,0.023264016,0.023498477,0.045753968,0.049429296,0.058351075
0.5,0.25,0.15,0.1,Co0.5Ti0.25Zr0.15000000000000002Cr0.1,Co0.5 Ti0.25 Zr0.15 Cr0.1,Co0.4885324813174227 Ti0.19839908801161274 Zr0.22686307984337473 Cr0.08620535082758993 ,Co0.5Ti0.25Zr0.15000000000000002Cr0.1,0.089089953,0.671341343,0.013135423,6.17,1.15430958,-0.010043093,60.3165575,60.3165575,-1.265348154,0.152913164,0.361125,6.7,28.52,4.755,17,1,0,16,0,64.836,0.390166583,13.1874,-0.069890205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3165575,6.7,4.15,18,27.4,0.2,1.3975,0.55,1.6905,1.9,0,4.8,0,0.28358209,0,0.71641791,0,0.013135423,0.018003415,0.045753968,0.053655762,0.059250004
0.5,0.25,0.2,0.05,Co0.5Ti0.25Zr0.2Cr0.05,Co0.5 Ti0.25 Zr0.2 Cr0.05,Co0.4731465360875504 Ti0.1921506651972863 Zr0.29295760807165266 Cr0.04174519064351064 ,Co0.5Ti0.25Zr0.2Cr0.05,0.095260491,0.582911856,0.003009525,6.78,1.153716094,-0.009684325,62.2779525,62.2779525,-1.067194862,0.162759675,0.378875,6.6,31.63,4.8625,17,1,0,16,0,60.708,0.381186192,11.9226,-0.068034973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.05,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2779525,6.6,4.2,18,28.2,0.2,1.405,0.55,1.674,1.95,0,4.65,0,0.295454545,0,0.704545455,0,0.003009525,0.01476984,0.040824829,0.046962379,0.052516733
0.5,0.25,0.25,0,Co0.5Ti0.25Zr0.25Cr0.0,Co0.5 Ti0.25 Zr0.25,Co0.4587001370149347 Ti0.18628380370768866 Zr0.3550160592773767 ,Co0.5Ti0.25Zr0.25,0.099784893,0.476372708,0.007432606,7.25,1.153128275,-0.008644238,64.2393475,64.2393475,-0.868154762,0.171417605,0.390625,6.5,34.5,4.97,11,0,0,11,0,56.58,0.352156228,10.245,-0.063657894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2393475,6.5,4.25,18,29,0.2,1.4125,0.55,1.6575,2,0,4.5,0,0.307692308,0,0.692307692,0,0.007432606,0.014502588,0.047105572,0.057275828,0.066887116
0.5,0.3,0,0.2,Co0.5Ti0.30000000000000004Zr0.0Cr0.2,Co0.5 Ti0.3 Cr0.2,Co0.5434043139980066 Ti0.2648198621996576 Cr0.19177582380233585 ,Co0.5Ti0.30000000000000004Cr0.2,0.056306134,0.810991336,-0.017859643,3.77,1.080470982,-0.008560535,54.2259175,54.2259175,-2.700159947,0.121886651,0.291,6.9,20.08,4.47,15,1,0,14,0,73.352,0.367724646,14.2316,-0.058522622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2259175,6.9,4,5,24.9,0.05,1.375,0.34,1.734,1.8,0,5.1,0,0.260869565,0,0.739130435,0,-0.017859643,0.024153838,0.080812204,0.110395028,0.135189084
0.5,0.3,0.05,0.15,Co0.5Ti0.30000000000000004Zr0.05Cr0.15000000000000002,Co0.5 Ti0.3 Zr0.05 Cr0.15,Co0.5244350759791189 Ti0.25557549135314134 Zr0.08117846889366705 Cr0.13881096377407265 ,Co0.5Ti0.30000000000000004Zr0.05Cr0.15000000000000002,0.07105972,0.760487555,-0.009289313,4.74,1.155253855,-0.009495586,56.1873125,56.1873125,-1.880506287,0.135522058,0.3225,6.8,23.72,4.5775,17,1,0,16,0,69.224,0.380408317,13.8184,-0.063940472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1873125,6.8,4.05,18,25.7,0.2,1.3825,0.55,1.7175,1.85,0,4.95,0,0.272058824,0,0.727941176,0,-0.009289313,0.025277047,0.026726124,0.06125097,0.075492431
0.5,0.3,0.1,0.1,Co0.5Ti0.30000000000000004Zr0.1Cr0.1,Co0.5 Ti0.3 Zr0.1 Cr0.1,Co0.5067455282647512 Ti0.24695475819475438 Zr0.15688052911580194 Cr0.0894191844246925 ,Co0.5Ti0.30000000000000004Zr0.1Cr0.1,0.081431435,0.679451422,0.019752517,5.57,1.154651291,-0.0097131,58.1487075,58.1487075,-1.464784379,0.147321769,0.348,6.7,27.12,4.685,17,1,0,16,0,65.096,0.384125783,12.9924,-0.066134489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1487075,6.7,4.1,18,26.5,0.2,1.39,0.55,1.701,1.9,0,4.8,0,0.28358209,0,0.71641791,0,0.019752517,0.021351275,0.039019115,0.048794673,0.056607221
0.5,0.3,0.15,0.05,Co0.5Ti0.30000000000000004Zr0.15000000000000002Cr0.05,Co0.5 Ti0.3 Zr0.15 Cr0.05,Co0.4902104018205591 Ti0.23889661475789362 Zr0.22764226695504303 Cr0.0432507164665041 ,Co0.5Ti0.30000000000000004Zr0.15000000000000002Cr0.05,0.089063645,0.594101313,0.009633754,6.26,1.15405453,-0.009495586,60.1101025,60.1101025,-1.197073567,0.157641569,0.3675,6.6,30.28,4.7925,17,1,0,16,0,60.968,0.37509344,11.7536,-0.065332245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.05,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.1101025,6.6,4.15,18,27.3,0.2,1.3975,0.55,1.6845,1.95,0,4.65,0,0.295454545,0,0.704545455,0,0.009633754,0.0151709,0.040965848,0.046220608,0.054384568
